CREATE (u1:User {id: 1, name: 'carlos_m', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u157:User {id: 157, name: 'rena_t', sport: 'tennis', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 22, latitude: 32.7157, longitude: -117.1611})
CREATE (u158:User {id: 158, name: 'chad_m', sport: 'basketball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 28, latitude: 37.7749, longitude: -122.4194})
CREATE (u159:User {id: 159, name: 'leah_w', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 27, latitude: 34.0522, longitude: -118.2437})
CREATE (u160:User {id: 160, name: 'omar_r', sport: 'volleyball', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 29, latitude: 32.7157, longitude: -117.1611})
CREATE (u161:User {id: 161, name: 'cara_l', sport: 'tennis', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 25, latitude: 37.7749, longitude: -122.4194})
CREATE (u162:User {id: 162, name: 'theo_c', sport: 'basketball', competitive_level: 'beginner', city: 'Los Angeles', state: 'CA', age: 23, latitude: 34.0522, longitude: -118.2437})
CREATE (u163:User {id: 163, name: 'nina_p', sport: 'soccer', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 26, latitude: 32.7157, longitude: -117.1611})
CREATE (u164:User {id: 164, name: 'axel_f', sport: 'volleyball', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 31, latitude: 37.7749, longitude: -122.4194})
CREATE (u165:User {id: 165, name: 'dina_g', sport: 'tennis', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u166:User {id: 166, name: 'beau_d', sport: 'basketball', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 33, latitude: 32.7157, longitude: -117.1611})
CREATE (u167:User {id: 167, name: 'cleo_n', sport: 'soccer', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 22, latitude: 37.7749, longitude: -122.4194})
CREATE (u168:User {id: 168, name: 'finn_h', sport: 'volleyball', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 27, latitude: 34.0522, longitude: -118.2437})
CREATE (u169:User {id: 169, name: 'sera_s', sport: 'tennis', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 26, latitude: 32.7157, longitude: -117.1611})
CREATE (u170:User {id: 170, name: 'jude_b', sport: 'basketball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 29, latitude: 37.7749, longitude: -122.4194})
CREATE (u171:User {id: 171, name: 'lena_k', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 25, latitude: 34.0522, longitude: -118.2437})
CREATE (u172:User {id: 172, name: 'rory_t', sport: 'volleyball', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 24, latitude: 32.7157, longitude: -117.1611})
CREATE (u173:User {id: 173, name: 'vera_m', sport: 'tennis', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 28, latitude: 37.7749, longitude: -122.4194})
CREATE (u174:User {id: 174, name: 'zane_w', sport: 'basketball', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 32, latitude: 34.0522, longitude: -118.2437})
CREATE (u175:User {id: 175, name: 'isla_r', sport: 'soccer', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 26, latitude: 32.7157, longitude: -117.1611})
CREATE (u176:User {id: 176, name: 'evan_l', sport: 'volleyball', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 30, latitude: 37.7749, longitude: -122.4194})
CREATE (u177:User {id: 177, name: 'kira_c', sport: 'tennis', competitive_level: 'beginner', city: 'Los Angeles', state: 'CA', age: 22, latitude: 34.0522, longitude: -118.2437})
CREATE (u178:User {id: 178, name: 'noah_p', sport: 'basketball', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 28, latitude: 32.7157, longitude: -117.1611})
CREATE (u179:User {id: 179, name: 'sage_f', sport: 'soccer', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 27, latitude: 37.7749, longitude: -122.4194})
CREATE (u180:User {id: 180, name: 'cruz_g', sport: 'volleyball', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 29, latitude: 34.0522, longitude: -118.2437})
CREATE (u181:User {id: 181, name: 'elle_d', sport: 'tennis', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 25, latitude: 32.7157, longitude: -117.1611})
CREATE (u182:User {id: 182, name: 'jace_n', sport: 'basketball', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 23, latitude: 37.7749, longitude: -122.4194})
CREATE (u183:User {id: 183, name: 'luna_h', sport: 'soccer', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 26, latitude: 34.0522, longitude: -118.2437})
CREATE (u184:User {id: 184, name: 'reid_s', sport: 'volleyball', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 31, latitude: 32.7157, longitude: -117.1611})
CREATE (u185:User {id: 185, name: 'tara_b', sport: 'tennis', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 28, latitude: 37.7749, longitude: -122.4194})
CREATE (u186:User {id: 186, name: 'vince_k', sport: 'basketball', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 33, latitude: 34.0522, longitude: -118.2437})
CREATE (u187:User {id: 187, name: 'wren_t', sport: 'soccer', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 22, latitude: 32.7157, longitude: -117.1611})
CREATE (u188:User {id: 188, name: 'yuri_m', sport: 'volleyball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 27, latitude: 37.7749, longitude: -122.4194})
CREATE (u189:User {id: 189, name: 'aria_w', sport: 'tennis', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 26, latitude: 34.0522, longitude: -118.2437})
CREATE (u190:User {id: 190, name: 'blake_r', sport: 'basketball', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 29, latitude: 32.7157, longitude: -117.1611})
CREATE (u191:User {id: 191, name: 'cora_l', sport: 'soccer', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 25, latitude: 37.7749, longitude: -122.4194})
CREATE (u192:User {id: 192, name: 'dane_c', sport: 'volleyball', competitive_level: 'beginner', city: 'Los Angeles', state: 'CA', age: 24, latitude: 34.0522, longitude: -118.2437})
CREATE (u193:User {id: 193, name: 'elsa_p', sport: 'tennis', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 28, latitude: 32.7157, longitude: -117.1611})
CREATE (u194:User {id: 194, name: 'ford_f', sport: 'basketball', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 32, latitude: 37.7749, longitude: -122.4194})
CREATE (u195:User {id: 195, name: 'gina_g', sport: 'soccer', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 26, latitude: 34.0522, longitude: -118.2437})
CREATE (u196:User {id: 196, name: 'hank_d', sport: 'volleyball', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 30, latitude: 32.7157, longitude: -117.1611})
CREATE (u197:User {id: 197, name: 'ines_n', sport: 'tennis', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 22, latitude: 37.7749, longitude: -122.4194})
CREATE (u198:User {id: 198, name: 'jack_h', sport: 'basketball', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u199:User {id: 199, name: 'kara_s', sport: 'soccer', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 27, latitude: 32.7157, longitude: -117.1611})
CREATE (u200:User {id: 200, name: 'lars_b', sport: 'volleyball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 29, latitude: 37.7749, longitude: -122.4194})
CREATE (u201:User {id: 201, name: 'julia_d', sport: 'soccer', competitive_level: 'advanced', city: 'New York', state: 'NY', age: 25, latitude: 40.7128, longitude: -74.006})
CREATE (u202:User {id: 202, name: 'laura_e', sport: 'tennis', competitive_level: 'advanced', city: 'Austin', state: 'TX', age: 20, latitude: 30.2672, longitude: -97.7431})
CREATE (u203:User {id: 203, name: 'janice_n', sport: 'soccer', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 24, latitude: 32.7157, longitude: -117.1611})
CREATE (u204:User {id: 204, name: 'cynthia_q', sport: 'soccer', competitive_level: 'advanced', city: 'Miami', state: 'FL', age: 40, latitude: 25.7617, longitude: -80.1918})
CREATE (u205:User {id: 205, name: 'willie_w', sport: 'pickleball', competitive_level: 'intermediate', city: 'Miami', state: 'FL', age: 32, latitude: 25.7617, longitude: -80.1918})
CREATE (u206:User {id: 206, name: 'jesse_i', sport: 'soccer', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 28, latitude: 29.7604, longitude: -95.3698})
CREATE (u207:User {id: 207, name: 'anna_e', sport: 'volleyball', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 20, latitude: 32.7157, longitude: -117.1611})
CREATE (u208:User {id: 208, name: 'ruth_d', sport: 'swimming', competitive_level: 'intermediate', city: 'New York', state: 'NY', age: 43, latitude: 40.7128, longitude: -74.006})
CREATE (u209:User {id: 209, name: 'elizabeth_x', sport: 'golf', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 30, latitude: 32.7157, longitude: -117.1611})
CREATE (u210:User {id: 210, name: 'christopher_r', sport: 'baseball', competitive_level: 'advanced', city: 'Chicago', state: 'IL', age: 36, latitude: 41.8781, longitude: -87.6298})
CREATE (u211:User {id: 211, name: 'deborah_w', sport: 'tennis', competitive_level: 'beginner', city: 'Miami', state: 'FL', age: 42, latitude: 25.7617, longitude: -80.1918})
CREATE (u212:User {id: 212, name: 'cynthia_d', sport: 'running', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 38, latitude: 33.4484, longitude: -112.074})
CREATE (u213:User {id: 213, name: 'carolyn_f', sport: 'swimming', competitive_level: 'intermediate', city: 'Miami', state: 'FL', age: 39, latitude: 25.7617, longitude: -80.1918})
CREATE (u214:User {id: 214, name: 'jonathan_w', sport: 'tennis', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 35, latitude: 37.7749, longitude: -122.4194})
CREATE (u215:User {id: 215, name: 'vincent_h', sport: 'basketball', competitive_level: 'intermediate', city: 'Houston', state: 'TX', age: 26, latitude: 29.7604, longitude: -95.3698})
CREATE (u216:User {id: 216, name: 'julia_w', sport: 'pickleball', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 44, latitude: 41.8781, longitude: -87.6298})
CREATE (u217:User {id: 217, name: 'philip_y', sport: 'soccer', competitive_level: 'beginner', city: 'Los Angeles', state: 'CA', age: 43, latitude: 34.0522, longitude: -118.2437})
CREATE (u218:User {id: 218, name: 'benjamin_m', sport: 'baseball', competitive_level: 'beginner', city: 'Miami', state: 'FL', age: 36, latitude: 25.7617, longitude: -80.1918})
CREATE (u219:User {id: 219, name: 'marie_k', sport: 'volleyball', competitive_level: 'advanced', city: 'Phoenix', state: 'AZ', age: 30, latitude: 33.4484, longitude: -112.074})
CREATE (u220:User {id: 220, name: 'albert_o', sport: 'basketball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 25, latitude: 37.7749, longitude: -122.4194})
CREATE (u221:User {id: 221, name: 'elijah_r', sport: 'pickleball', competitive_level: 'intermediate', city: 'Houston', state: 'TX', age: 36, latitude: 29.7604, longitude: -95.3698})
CREATE (u222:User {id: 222, name: 'aaron_l', sport: 'volleyball', competitive_level: 'beginner', city: 'Austin', state: 'TX', age: 33, latitude: 30.2672, longitude: -97.7431})
CREATE (u223:User {id: 223, name: 'lisa_y', sport: 'soccer', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 38, latitude: 37.7749, longitude: -122.4194})
CREATE (u224:User {id: 224, name: 'kenneth_z', sport: 'running', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 30, latitude: 32.7157, longitude: -117.1611})
CREATE (u225:User {id: 225, name: 'ruth_t', sport: 'golf', competitive_level: 'advanced', city: 'New York', state: 'NY', age: 35, latitude: 40.7128, longitude: -74.006})
CREATE (u226:User {id: 226, name: 'john_v', sport: 'tennis', competitive_level: 'advanced', city: 'Austin', state: 'TX', age: 42, latitude: 30.2672, longitude: -97.7431})
CREATE (u227:User {id: 227, name: 'jonathan_y', sport: 'swimming', competitive_level: 'beginner', city: 'New York', state: 'NY', age: 31, latitude: 40.7128, longitude: -74.006})
CREATE (u228:User {id: 228, name: 'kenneth_o', sport: 'soccer', competitive_level: 'advanced', city: 'New York', state: 'NY', age: 34, latitude: 40.7128, longitude: -74.006})
CREATE (u229:User {id: 229, name: 'rose_f', sport: 'pickleball', competitive_level: 'beginner', city: 'New York', state: 'NY', age: 44, latitude: 40.7128, longitude: -74.006})
CREATE (u230:User {id: 230, name: 'julia_q', sport: 'volleyball', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 42, latitude: 41.8781, longitude: -87.6298})
CREATE (u231:User {id: 231, name: 'dorothy_r', sport: 'pickleball', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 33, latitude: 41.8781, longitude: -87.6298})
CREATE (u232:User {id: 232, name: 'robert_d', sport: 'swimming', competitive_level: 'intermediate', city: 'Miami', state: 'FL', age: 19, latitude: 25.7617, longitude: -80.1918})
CREATE (u233:User {id: 233, name: 'kathleen_s', sport: 'tennis', competitive_level: 'beginner', city: 'Phoenix', state: 'AZ', age: 44, latitude: 33.4484, longitude: -112.074})
CREATE (u234:User {id: 234, name: 'sarah_y', sport: 'pickleball', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 39, latitude: 37.7749, longitude: -122.4194})
CREATE (u235:User {id: 235, name: 'joan_r', sport: 'basketball', competitive_level: 'intermediate', city: 'Austin', state: 'TX', age: 45, latitude: 30.2672, longitude: -97.7431})
CREATE (u236:User {id: 236, name: 'alice_n', sport: 'volleyball', competitive_level: 'advanced', city: 'Miami', state: 'FL', age: 40, latitude: 25.7617, longitude: -80.1918})
CREATE (u237:User {id: 237, name: 'emma_m', sport: 'swimming', competitive_level: 'intermediate', city: 'Austin', state: 'TX', age: 32, latitude: 30.2672, longitude: -97.7431})
CREATE (u238:User {id: 238, name: 'donald_h', sport: 'volleyball', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 18, latitude: 41.8781, longitude: -87.6298})
CREATE (u239:User {id: 239, name: 'jesse_r', sport: 'volleyball', competitive_level: 'advanced', city: 'Miami', state: 'FL', age: 18, latitude: 25.7617, longitude: -80.1918})
CREATE (u240:User {id: 240, name: 'charles_w', sport: 'soccer', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 19, latitude: 32.7157, longitude: -117.1611})
CREATE (u241:User {id: 241, name: 'frank_c', sport: 'pickleball', competitive_level: 'beginner', city: 'New York', state: 'NY', age: 39, latitude: 40.7128, longitude: -74.006})
CREATE (u242:User {id: 242, name: 'jeremy_g', sport: 'pickleball', competitive_level: 'beginner', city: 'Phoenix', state: 'AZ', age: 25, latitude: 33.4484, longitude: -112.074})
CREATE (u243:User {id: 243, name: 'joan_z', sport: 'running', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 21, latitude: 32.7157, longitude: -117.1611})
CREATE (u244:User {id: 244, name: 'gabriel_n', sport: 'swimming', competitive_level: 'intermediate', city: 'Houston', state: 'TX', age: 32, latitude: 29.7604, longitude: -95.3698})
CREATE (u245:User {id: 245, name: 'vincent_b', sport: 'tennis', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 41, latitude: 29.7604, longitude: -95.3698})
CREATE (u246:User {id: 246, name: 'gregory_z', sport: 'tennis', competitive_level: 'beginner', city: 'Miami', state: 'FL', age: 24, latitude: 25.7617, longitude: -80.1918})
CREATE (u247:User {id: 247, name: 'jacqueline_o', sport: 'basketball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 26, latitude: 37.7749, longitude: -122.4194})
CREATE (u248:User {id: 248, name: 'kyle_h', sport: 'tennis', competitive_level: 'intermediate', city: 'Austin', state: 'TX', age: 21, latitude: 30.2672, longitude: -97.7431})
CREATE (u249:User {id: 249, name: 'richard_u', sport: 'pickleball', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 42, latitude: 32.7157, longitude: -117.1611})
CREATE (u250:User {id: 250, name: 'jacob_f', sport: 'running', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 24, latitude: 33.4484, longitude: -112.074})
CREATE (u251:User {id: 251, name: 'aaron_b', sport: 'basketball', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 30, latitude: 34.0522, longitude: -118.2437})
